,V1/V12_Voltage_0-Vmax
2021-02-19 09:00:00,403.0
2021-02-19 08:59:00,403.0
2021-02-19 08:58:00,403.0
2021-02-19 08:57:00,402.0
2021-02-19 08:56:00,402.0
2021-02-19 08:55:00,403.0
2021-02-19 08:54:00,403.0
2021-02-19 08:53:00,403.0
2021-02-19 08:52:00,403.0
2021-02-19 08:51:00,404.0
2021-02-19 08:50:00,404.0
2021-02-19 08:49:00,404.0
2021-02-19 08:48:00,403.0
2021-02-19 08:47:00,403.0
2021-02-19 08:46:00,403.0
2021-02-19 08:45:00,403.0
2021-02-19 08:44:00,403.0
2021-02-19 08:43:00,403.0
2021-02-19 08:42:00,403.0
2021-02-19 08:41:00,403.0
2021-02-19 08:40:00,403.0
2021-02-19 08:39:00,403.0
2021-02-19 08:38:00,403.0
2021-02-19 08:37:00,403.0
2021-02-19 08:36:00,404.0
2021-02-19 08:35:00,404.0
2021-02-19 08:34:00,0.0
2021-02-19 08:33:00,404.0
2021-02-19 08:32:00,403.0
2021-02-19 08:31:00,404.0
2021-02-19 08:30:00,404.0
2021-02-19 08:29:00,404.0
2021-02-19 08:28:00,404.0
2021-02-19 08:27:00,404.0
2021-02-19 08:26:00,403.0
2021-02-19 08:25:00,403.0
2021-02-19 08:24:00,403.0
2021-02-19 08:23:00,403.0
2021-02-19 08:22:00,403.0
2021-02-19 08:21:00,403.0
2021-02-19 08:20:00,404.0
2021-02-19 08:19:00,404.0
2021-02-19 08:18:00,404.0
2021-02-19 08:17:00,404.0
2021-02-19 08:16:00,404.0
2021-02-19 08:15:00,404.0
2021-02-19 08:14:00,405.0
2021-02-19 08:13:00,404.0
2021-02-19 08:12:00,404.0
2021-02-19 08:11:00,404.0
2021-02-19 08:10:00,404.0
2021-02-19 08:09:00,404.0
2021-02-19 08:08:00,405.0
2021-02-19 08:07:00,405.0
2021-02-19 08:06:00,405.0
2021-02-19 08:05:00,405.0
2021-02-19 08:04:00,405.0
2021-02-19 08:03:00,405.0
2021-02-19 08:02:00,405.0
2021-02-19 08:01:00,405.0
2021-02-19 08:00:00,405.0
