,V1/V12_Voltage_0-Vmax
2021-02-15 02:00:00,405.0
2021-02-15 01:59:00,406.0
2021-02-15 01:58:00,404.0
2021-02-15 01:57:00,404.0
2021-02-15 01:56:00,404.0
2021-02-15 01:55:00,405.0
2021-02-15 01:54:00,404.0
2021-02-15 01:53:00,406.0
2021-02-15 01:52:00,406.0
2021-02-15 01:51:00,409.0
2021-02-15 01:50:00,409.0
2021-02-15 01:49:00,409.0
2021-02-15 01:48:00,408.0
2021-02-15 01:47:00,408.0
2021-02-15 01:46:00,408.0
2021-02-15 01:45:00,408.0
2021-02-15 01:44:00,408.0
2021-02-15 01:43:00,409.0
2021-02-15 01:42:00,408.0
2021-02-15 01:41:00,408.0
2021-02-15 01:40:00,408.0
2021-02-15 01:39:00,408.0
2021-02-15 01:38:00,408.0
2021-02-15 01:37:00,408.0
2021-02-15 01:36:00,408.0
2021-02-15 01:35:00,408.0
2021-02-15 01:34:00,407.0
2021-02-15 01:33:00,407.0
2021-02-15 01:32:00,407.0
2021-02-15 01:31:00,404.0
2021-02-15 01:30:00,405.0
2021-02-15 01:29:00,405.0
2021-02-15 01:28:00,405.0
2021-02-15 01:27:00,405.0
2021-02-15 01:26:00,405.0
2021-02-15 01:25:00,405.0
2021-02-15 01:24:00,405.0
2021-02-15 01:23:00,405.0
2021-02-15 01:22:00,406.0
2021-02-15 01:21:00,406.0
2021-02-15 01:20:00,406.0
2021-02-15 01:19:00,406.0
2021-02-15 01:18:00,406.0
2021-02-15 01:17:00,407.0
2021-02-15 01:16:00,407.0
2021-02-15 01:15:00,407.0
2021-02-15 01:14:00,406.0
2021-02-15 01:13:00,406.0
2021-02-15 01:12:00,406.0
2021-02-15 01:11:00,405.0
2021-02-15 01:10:00,405.0
2021-02-15 01:09:00,405.0
2021-02-15 01:08:00,405.0
2021-02-15 01:07:00,405.0
2021-02-15 01:06:00,407.0
2021-02-15 01:05:00,405.0
2021-02-15 01:04:00,406.0
2021-02-15 01:03:00,405.0
2021-02-15 01:02:00,405.0
2021-02-15 01:01:00,405.0
2021-02-15 01:00:00,406.0
